latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
48.38311,-119.84463,305.14,1.4,1.17,2025-10-29,2242,A,57,6.1NRT,275.42,15.99,D
48.41171,-119.87291,306.94,1.4,1.17,2025-10-29,2242,A,61,6.1NRT,274.39,17.89,D
48.17105,-124.09491,330.7,1.02,1.01,2025-10-29,2242,A,79,6.1NRT,280.43,32.88,D
48.16923,-124.10816,324.59,1.02,1.01,2025-10-29,2242,A,73,6.1NRT,278.03,25.37,D
48.21118,-124.13474,343.5,1.02,1.01,2025-10-29,2242,A,92,6.1NRT,279.8,53.52,D
48.20934,-124.14803,364.77,1.02,1.01,2025-10-29,2242,A,100,6.1NRT,280.48,105.53,D
48.214,-124.57996,316.12,1.01,1,2025-10-29,2242,A,65,6.1NRT,281.74,16.74,D
48.21214,-124.5931,313.34,1.01,1,2025-10-29,2242,A,58,6.1NRT,281.21,14.4,D
48.81979,-119.84363,322.63,1.42,1.18,2025-10-29,2242,A,72,6.1NRT,275.05,39.16,D
48.63916,-123.78049,330.14,1.04,1.02,2025-10-29,2242,A,76,6.1NRT,282.76,31.67,D
48.64796,-123.78342,314.33,1.04,1.02,2025-10-29,2242,A,75,6.1NRT,281.01,16.32,D
48.64614,-123.7972,323.85,1.04,1.02,2025-10-29,2242,A,83,6.1NRT,281.26,25.69,D
49.25259,-119.05846,302.43,1.57,1.24,2025-10-29,2242,A,25,6.1NRT,274.45,13.79,D
48.73859,-123.80318,300.41,1.04,1.02,2025-10-29,2242,A,13,6.1NRT,282.56,5.83,D
48.73678,-123.81691,325.22,1.04,1.02,2025-10-29,2242,A,84,6.1NRT,283.05,26.21,D
48.73127,-123.85873,309.92,1.04,1.02,2025-10-29,2242,A,51,6.1NRT,279.08,12.18,D
48.72384,-123.98371,305.4,1.03,1.01,2025-10-29,2242,A,46,6.1NRT,270.25,10.13,D
48.72202,-123.99736,323.22,1.03,1.01,2025-10-29,2242,A,78,6.1NRT,268.61,24.97,D
49.29692,-119.0985,316.33,1.57,1.23,2025-10-29,2242,A,73,6.1NRT,275.23,34.14,D
49.35759,-119.18401,303.39,1.56,1.23,2025-10-29,2242,A,53,6.1NRT,271.36,18.55,D
49.42201,-119.24731,326.22,1.55,1.23,2025-10-29,2242,A,73,6.1NRT,272.76,52.53,D
49.43292,-119.24763,325.25,1.55,1.23,2025-10-29,2242,A,79,6.1NRT,272.25,50.35,D
49.43108,-119.26831,325.98,1.55,1.23,2025-10-29,2242,A,79,6.1NRT,274.2,51.98,D
49.07354,-124.3431,315.95,1.02,1.01,2025-10-29,2242,A,76,6.1NRT,277.34,17.88,D
49.08241,-124.34514,327.71,1.02,1.01,2025-10-29,2242,A,85,6.1NRT,278.31,30,D
49.08051,-124.35902,318.85,1.02,1.01,2025-10-29,2242,A,79,6.1NRT,275.69,20.42,D
49.1363,-124.425,316.81,1.02,1.01,2025-10-29,2242,A,77,6.1NRT,272.66,19.14,D
49.14507,-124.42755,309.76,1.02,1.01,2025-10-29,2242,A,62,6.1NRT,273.59,12.74,D
49.16949,-124.44921,346.95,1.02,1.01,2025-10-29,2242,A,95,6.1NRT,279.42,60.39,D
49.16759,-124.463,320.33,1.02,1.01,2025-10-29,2242,A,79,6.1NRT,276.98,21.38,D
49.1801,-124.43845,317.69,1.02,1.01,2025-10-29,2242,A,78,6.1NRT,278.44,18.96,D
49.17818,-124.45233,308.35,1.02,1.01,2025-10-29,2242,A,57,6.1NRT,277.08,11.34,D
32.36581,-84.46734,302.78,1.03,1.01,2025-10-30,0224,T,51,6.1NRT,279.26,9.3,N
20.58392,-101.17572,301.6,1.39,1.17,2025-10-30,0400,T,43,6.1NRT,287.73,10.35,N
23.40392,-110.15955,307.48,1.5,1.21,2025-10-30,0400,T,54,6.1NRT,293.23,13.76,N
46.39424,-115.82915,314.97,1.17,1.08,2025-10-30,0406,T,90,6.1NRT,275.33,22.96,N
46.39166,-115.84388,315.58,1.18,1.08,2025-10-30,0406,T,92,6.1NRT,274.85,23.66,N
44.808,-123.85659,302.33,3.28,1.71,2025-10-30,0406,T,48,6.1NRT,279.85,47.16,N
46.70598,-115.65298,315.81,1.15,1.07,2025-10-30,0406,T,92,6.1NRT,273.87,23.42,N
45.60253,-121.43871,330.51,2.29,1.47,2025-10-30,0406,T,100,6.1NRT,278.2,114.91,N
45.56412,-121.72589,303.85,2.39,1.49,2025-10-30,0406,T,57,6.1NRT,275.32,36.64,N
45.55746,-121.75475,312.03,2.4,1.49,2025-10-30,0406,T,84,6.1NRT,276.19,56.79,N
45.5611,-121.72997,311.02,2.39,1.49,2025-10-30,0406,T,81,6.1NRT,276.06,51.49,N
45.55421,-121.75905,303.72,2.4,1.49,2025-10-30,0406,T,57,6.1NRT,276.31,34.68,N
46.68315,-116.37466,317.81,1.22,1.1,2025-10-30,0406,T,96,6.1NRT,274.8,26.83,N
46.69265,-116.37791,325.25,1.22,1.1,2025-10-30,0406,T,100,6.1NRT,276.19,36.17,N
46.70902,-116.39912,320.79,1.22,1.1,2025-10-30,0406,T,100,6.1NRT,276.2,30.17,N
46.70619,-116.41506,304.69,1.22,1.1,2025-10-30,0406,T,61,6.1NRT,275.55,13.86,N
46.71836,-116.40327,319.97,1.22,1.1,2025-10-30,0406,T,99,6.1NRT,275.94,29.95,N
46.71553,-116.41929,306.33,1.22,1.1,2025-10-30,0406,T,68,6.1NRT,275.32,15.64,N
47.15832,-116.14613,313.88,1.17,1.08,2025-10-30,0406,T,88,6.1NRT,274.43,22.57,N
47.17531,-116.18971,301.75,1.18,1.08,2025-10-30,0406,T,44,6.1NRT,273.19,12.33,N
48.00613,-114.02016,304.22,1.02,1.01,2025-10-30,0406,T,49,6.1NRT,271.62,10.34,N
48.07897,-116.73138,300.7,1.19,1.08,2025-10-30,0406,T,8,6.1NRT,273.56,10.1,N
48.10039,-116.72274,301.8,1.19,1.08,2025-10-30,0406,T,22,6.1NRT,273.63,11.08,N
48.0976,-116.73885,304.52,1.19,1.08,2025-10-30,0406,T,42,6.1NRT,273.87,13.02,N
48.08261,-116.90232,303.99,1.21,1.09,2025-10-30,0406,T,55,6.1NRT,268.53,13.51,N
48.24354,-118.35439,313.97,1.37,1.16,2025-10-30,0406,T,88,6.1NRT,275.18,27.3,N
48.21773,-118.75425,315.31,1.43,1.18,2025-10-30,0406,T,91,6.1NRT,273.64,30.9,N
48.6634,-116.43851,316.92,1.14,1.06,2025-10-30,0406,T,94,6.1NRT,274.54,23.61,N
48.89014,-118.26492,306.02,1.31,1.14,2025-10-30,0406,T,67,6.1NRT,275.23,17.99,N
49.61005,-115.35048,302.6,1.04,1.02,2025-10-30,0406,T,50,6.1NRT,271.07,11.25,N
49.27296,-117.7823,305.05,1.24,1.11,2025-10-30,0406,T,63,6.1NRT,267.11,15.66,N
49.30293,-119.07589,303.7,1.39,1.17,2025-10-30,0406,T,34,6.1NRT,272.69,15.97,N
48.20911,-124.1425,304.89,2.64,1.56,2025-10-30,0406,T,62,6.1NRT,277.47,44.06,N
49.42812,-119.255,321.71,1.41,1.18,2025-10-30,0406,T,100,6.1NRT,271.57,40.12,N
30.49432,-109.62498,304.94,1.1,1.05,2025-10-30,0402,T,62,6.1NRT,284.43,10.03,N
30.49256,-109.63613,316.34,1.11,1.05,2025-10-30,0402,T,93,6.1NRT,285.71,19.63,N
33.41416,-110.85892,303.69,1.14,1.07,2025-10-30,0402,T,56,6.1NRT,286.24,9,N
33.42346,-110.86098,306.96,1.14,1.07,2025-10-30,0402,T,70,6.1NRT,285.29,11.59,N
29.88178,-91.87492,305.5,1.83,1.33,2025-10-30,0902,A,65,6.1NRT,282.55,22.28,N
42.68743,-111.58479,305.5,1.39,1.17,2025-10-30,1036,A,65,6.1NRT,270.52,20.48,N
33.41832,-110.85588,322.84,1.04,1.02,2025-10-30,1038,A,100,6.1NRT,283.68,25.29,N
44.81647,-123.82884,311.75,1.65,1.26,2025-10-30,1214,A,83,6.1NRT,279,31.35,N
35.06997,-78.05363,309.47,1.54,1.22,2025-10-30,1425,T,69,6.1NRT,288.4,17.95,D
35.06831,-78.03716,302.49,1.54,1.22,2025-10-30,1425,T,52,6.1NRT,288.52,9.85,D
28.52928,-101.07301,312.28,1.08,1.04,2025-10-30,1605,T,68,6.1NRT,296.12,9.35,D
27.92778,-97.28739,312.37,1.1,1.05,2025-10-30,1605,T,65,6.1NRT,301.32,6.4,D
26.41548,-98.82705,309.02,1.02,1.01,2025-10-30,1605,T,55,6.1NRT,297.13,5.5,D
26.41263,-98.92912,317.45,1.02,1.01,2025-10-30,1605,T,73,6.1NRT,298.16,11.84,D
26.41115,-98.91926,308.08,1.02,1.01,2025-10-30,1605,T,51,6.1NRT,297.63,4.13,D
25.34052,-99.80896,321.18,1,1,2025-10-30,1605,T,80,6.1NRT,295.36,16.7,D
24.61528,-98.30903,308.68,1.09,1.04,2025-10-30,1607,T,67,6.1NRT,294.32,8.28,D
24.19824,-98.24995,307.88,1.1,1.05,2025-10-30,1607,T,64,6.1NRT,295.76,7,D
24.18909,-98.25158,310.54,1.1,1.05,2025-10-30,1607,T,70,6.1NRT,295.74,9,D
23.27689,-98.87541,307.88,1.07,1.03,2025-10-30,1607,T,66,6.1NRT,294.81,6.46,D
23.26788,-98.87701,309.9,1.07,1.03,2025-10-30,1607,T,69,6.1NRT,293.68,8.45,D
21.11917,-101.87843,310.91,1.02,1.01,2025-10-30,1607,T,65,6.1NRT,299.24,5.56,D
21.11786,-101.86895,312.43,1.02,1.01,2025-10-30,1607,T,68,6.1NRT,298.56,6.6,D
20.82754,-100.42026,306.19,1.01,1.01,2025-10-30,1607,T,31,6.1NRT,294.18,3.89,D
20.71915,-100.43433,304.96,1.01,1.01,2025-10-30,1607,T,44,6.1NRT,291.39,4.87,D
20.58047,-100.18334,303.6,1.02,1.01,2025-10-30,1607,T,47,6.1NRT,290.69,2.62,D
20.56268,-100.26032,304.48,1.02,1.01,2025-10-30,1607,T,20,6.1NRT,291.05,3.2,D
20.56128,-100.25082,303.98,1.02,1.01,2025-10-30,1607,T,31,6.1NRT,290.09,3.02,D
20.61303,-101.24177,306.25,1,1,2025-10-30,1607,T,54,6.1NRT,295.34,4.03,D
20.57616,-101.17165,313.7,1,1,2025-10-30,1607,T,70,6.1NRT,295.25,8.82,D
20.52257,-100.92387,308.3,1,1,2025-10-30,1607,T,61,6.1NRT,295.73,4.87,D
20.04749,-99.29252,306.17,1.1,1.05,2025-10-30,1607,T,56,6.1NRT,292.7,5.83,D
20.04594,-99.2824,307.01,1.1,1.05,2025-10-30,1607,T,60,6.1NRT,295,6.19,D
20.5481,-103.25186,307.73,1.12,1.05,2025-10-30,1607,T,48,6.1NRT,294.52,4.76,D
19.91041,-98.83717,306.45,1.16,1.07,2025-10-30,1607,T,61,6.1NRT,293.96,3.07,D
19.73978,-99.21777,306.45,1.12,1.05,2025-10-30,1607,T,34,6.1NRT,291.26,5.04,D
19.88506,-100.68009,301.16,1.01,1,2025-10-30,1607,T,29,6.1NRT,290.62,2.1,D
19.60894,-99.21442,308.9,1.12,1.05,2025-10-30,1607,T,53,6.1NRT,292.91,5.62,D
19.59815,-99.20581,307.6,1.12,1.06,2025-10-30,1607,T,38,6.1NRT,290.03,4.06,D
19.28998,-99.54424,310.05,1.09,1.04,2025-10-30,1607,T,26,6.1NRT,295.62,5.51,D
19.64892,-102.04823,303.04,1.01,1.01,2025-10-30,1607,T,41,6.1NRT,293.02,4.02,D
19.02353,-98.62389,314.09,1.22,1.1,2025-10-30,1607,T,0,6.1NRT,287.35,14.74,D
40.27431,-91.252,301.28,1.38,1.16,2025-10-30,1603,T,46,6.1NRT,284.27,9.74,D
19.05427,-102.48174,314.87,1.03,1.01,2025-10-30,1607,T,68,6.1NRT,298,6.9,D
38.36814,-88.8398,300.64,2.09,1.41,2025-10-30,1603,T,40,6.1NRT,284.37,17.54,D
38.06998,-97.75636,305.43,1.02,1.01,2025-10-30,1603,T,61,6.1NRT,285.63,8.45,D
37.78529,-97.02701,340.62,1,1,2025-10-30,1603,T,92,6.1NRT,285.05,46.55,D
37.68533,-96.78319,300.93,1,1,2025-10-30,1603,T,43,6.1NRT,283.15,6.3,D
36.4231,-95.71073,302.06,1.04,1.02,2025-10-30,1603,T,50,6.1NRT,284.56,6.91,D
35.34762,-93.50636,303.25,1.3,1.13,2025-10-30,1603,T,55,6.1NRT,285.06,9.72,D
35.04727,-94.04827,307.14,1.24,1.1,2025-10-30,1603,T,65,6.1NRT,284.77,12.62,D
35.14915,-97.92635,308.77,1,1,2025-10-30,1605,T,68,6.1NRT,287.47,9.21,D
34.76336,-96.31136,303.62,1.03,1.02,2025-10-30,1605,T,57,6.1NRT,286.3,7.44,D
34.76169,-96.30044,305.39,1.03,1.02,2025-10-30,1605,T,61,6.1NRT,286.57,8.47,D
34.67548,-96.21785,302.48,1.04,1.02,2025-10-30,1605,T,52,6.1NRT,286.17,6.48,D
33.99269,-93.81039,302.91,1.32,1.14,2025-10-30,1605,T,48,6.1NRT,287.22,7.58,D
33.98789,-93.78274,303.35,1.33,1.14,2025-10-30,1605,T,41,6.1NRT,288.3,8.65,D
34.7019,-99.91104,304.44,1.1,1.05,2025-10-30,1605,T,59,6.1NRT,288.6,6.27,D
33.53352,-93.61482,304.38,1.38,1.16,2025-10-30,1605,T,59,6.1NRT,288.41,10.99,D
33.51637,-95.13168,328.77,1.16,1.07,2025-10-30,1605,T,86,6.1NRT,287.89,35.19,D
33.51559,-96.51007,300.87,1.04,1.02,2025-10-30,1605,T,42,6.1NRT,289.56,4.33,D
33.55053,-96.98457,300.2,1.02,1.01,2025-10-30,1605,T,31,6.1NRT,289.24,4.21,D
33.77212,-98.58289,301.04,1.01,1,2025-10-30,1605,T,44,6.1NRT,290.17,3.58,D
32.7169,-96.20747,304.58,1.08,1.04,2025-10-30,1605,T,59,6.1NRT,289.83,6.62,D
32.71515,-96.19633,316.62,1.08,1.04,2025-10-30,1605,T,77,6.1NRT,289.83,16.54,D
32.95182,-98.59212,300.47,1,1,2025-10-30,1605,T,37,6.1NRT,288.58,4.46,D
31.96471,-93.57918,320.89,1.48,1.2,2025-10-30,1605,T,80,6.1NRT,287.21,34.64,D
31.82737,-94.32008,300.01,1.35,1.15,2025-10-30,1605,T,18,6.1NRT,289.24,6.81,D
32.6241,-99.78281,302.68,1.05,1.02,2025-10-30,1605,T,53,6.1NRT,289.85,4.92,D
32.15907,-97.46031,304.65,1.02,1.01,2025-10-30,1605,T,59,6.1NRT,289.75,5.85,D
32.15751,-97.44994,310.45,1.02,1.01,2025-10-30,1605,T,70,6.1NRT,288.45,9.76,D
31.92306,-96.11808,303.56,1.11,1.05,2025-10-30,1605,T,56,6.1NRT,288.27,6.59,D
31.64929,-95.02475,307.1,1.25,1.11,2025-10-30,1605,T,65,6.1NRT,291.01,10.89,D
30.99392,-91.75434,304.22,2.04,1.39,2025-10-30,1605,T,44,6.1NRT,289.51,14.78,D
31.77122,-96.2104,313.44,1.1,1.05,2025-10-30,1605,T,74,6.1NRT,290.8,14.06,D
30.91755,-91.6884,300.03,2.07,1.4,2025-10-30,1605,T,17,6.1NRT,287.48,9.89,D
31.83386,-97.26549,301.43,1.03,1.01,2025-10-30,1605,T,43,6.1NRT,289.95,4.1,D
31.82661,-97.27778,302.3,1.03,1.01,2025-10-30,1605,T,50,6.1NRT,288.98,4.55,D
31.82502,-97.26731,327.99,1.03,1.01,2025-10-30,1605,T,85,6.1NRT,290.94,27.18,D
30.85848,-91.73246,306.05,2.07,1.4,2025-10-30,1605,T,63,6.1NRT,288.93,19.17,D
30.92422,-92.19465,300.25,1.91,1.35,2025-10-30,1605,T,33,6.1NRT,289.19,9.09,D
31.83851,-98.03902,330.97,1,1,2025-10-30,1605,T,87,6.1NRT,290.4,28.93,D
31.83701,-98.02875,328.38,1,1,2025-10-30,1605,T,86,6.1NRT,291.66,25.68,D
30.84803,-92.22028,302.31,1.91,1.35,2025-10-30,1605,T,52,6.1NRT,289.01,12.84,D
31.82976,-98.04073,312.43,1,1,2025-10-30,1605,T,72,6.1NRT,289.74,11.12,D
31.82825,-98.03047,313.01,1,1,2025-10-30,1605,T,73,6.1NRT,290.94,11.55,D
31.37313,-95.15885,308.94,1.24,1.11,2025-10-30,1605,T,68,6.1NRT,288.52,13.29,D
30.88634,-92.54301,330.78,1.82,1.32,2025-10-30,1605,T,87,6.1NRT,289.88,74.06,D
30.88282,-92.52484,308.72,1.82,1.32,2025-10-30,1605,T,67,6.1NRT,288.91,22.81,D
30.78261,-92.01276,303.71,1.98,1.37,2025-10-30,1605,T,57,6.1NRT,288.86,15.5,D
30.8786,-92.55156,302.66,1.82,1.32,2025-10-30,1605,T,53,6.1NRT,287.62,12.83,D
30.87519,-92.53334,300.12,1.82,1.32,2025-10-30,1605,T,23,6.1NRT,287.83,9.35,D
30.77813,-92.02042,304.39,1.98,1.37,2025-10-30,1605,T,56,6.1NRT,289.14,15.53,D
31.65338,-97.47657,301.3,1.02,1.01,2025-10-30,1605,T,46,6.1NRT,288.94,4.54,D
31.94642,-100.31068,301.47,1.08,1.04,2025-10-30,1605,T,47,6.1NRT,289.09,4,D
31.94501,-100.29961,302.59,1.08,1.04,2025-10-30,1605,T,53,6.1NRT,289.09,4.72,D
31.33427,-96.15508,300.29,1.12,1.05,2025-10-30,1605,T,34,6.1NRT,289.58,3.98,D
31.1826,-96.24703,308.52,1.11,1.05,2025-10-30,1605,T,67,6.1NRT,290.71,9.79,D
30.04368,-90.86325,309.4,2.48,1.52,2025-10-30,1605,T,0,6.1NRT,288.71,31.74,D
31.06816,-97.53111,300.01,1.02,1.01,2025-10-30,1605,T,13,6.1NRT,289.45,3.42,D
30.12164,-92.13013,309.42,2.02,1.38,2025-10-30,1605,T,69,6.1NRT,289.87,24.15,D
30.62033,-95.47549,300.34,1.23,1.1,2025-10-30,1605,T,35,6.1NRT,287.43,6.51,D
29.97862,-92.06816,310.63,2.05,1.39,2025-10-30,1605,T,70,6.1NRT,290.22,26.49,D
29.88911,-91.87492,310.24,2.12,1.42,2025-10-30,1605,T,29,6.1NRT,289.05,25.78,D
29.88694,-91.881,320.99,2.12,1.42,2025-10-30,1605,T,81,6.1NRT,289.05,57.84,D
29.88284,-91.85999,311.98,2.13,1.42,2025-10-30,1605,T,72,6.1NRT,288.73,34.24,D
30.13671,-95.30212,306.02,1.27,1.12,2025-10-30,1605,T,63,6.1NRT,290.24,9.65,D
30.81269,-100.29579,312.83,1.06,1.03,2025-10-30,1605,T,73,6.1NRT,289.94,12.42,D
30.52286,-100.61763,307.41,1.08,1.04,2025-10-30,1605,T,65,6.1NRT,290.76,8.31,D
30.54045,-101.26149,301.02,1.14,1.06,2025-10-30,1605,T,44,6.1NRT,290.98,3.92,D
29.27312,-95.5682,315.06,1.27,1.12,2025-10-30,1605,T,60,6.1NRT,293.32,16.07,D
29.73515,-99.28937,306.37,1,1,2025-10-30,1605,T,63,6.1NRT,289.93,7.57,D
29.30138,-96.54317,316.99,1.14,1.06,2025-10-30,1605,T,76,6.1NRT,292.52,17.07,D
29.05231,-96.21414,311.26,1.19,1.08,2025-10-30,1605,T,69,6.1NRT,294.44,10.04,D
29.05037,-96.20238,305.64,1.19,1.08,2025-10-30,1605,T,57,6.1NRT,293.55,5.36,D
30.4984,-109.64948,303.47,4.03,1.86,2025-10-30,1605,T,41,6.1NRT,292.37,23.48,D
28.68282,-96.04604,360.52,1.22,1.1,2025-10-30,1605,T,87,6.1NRT,296.15,115.48,D
28.68082,-96.03394,354.92,1.23,1.1,2025-10-30,1605,T,85,6.1NRT,294.58,96.45,D
28.67123,-96.03599,324.37,1.23,1.1,2025-10-30,1605,T,0,6.1NRT,289.99,29.44,D
28.89134,-97.70045,310.17,1.05,1.02,2025-10-30,1605,T,65,6.1NRT,296.03,6.75,D
29.04543,-98.98661,306.7,1,1,2025-10-30,1605,T,59,6.1NRT,294.32,4.46,D
28.76202,-98.49803,310.68,1.01,1,2025-10-30,1605,T,66,6.1NRT,297.11,6.84,D
39.9284,-121.70343,325.99,1.02,1.01,2025-10-30,1739,T,84,6.1NRT,288.13,23.87,D
39.92687,-121.69205,300.29,1.01,1.01,2025-10-30,1739,T,29,6.1NRT,287.79,3.02,D
39.55576,-122.16307,322.84,1.03,1.01,2025-10-30,1739,T,82,6.1NRT,294.81,19.43,D
39.55422,-122.15144,326.83,1.03,1.01,2025-10-30,1739,T,85,6.1NRT,293.91,23.85,D
39.68663,-123.50214,310.39,1.12,1.06,2025-10-30,1739,T,70,6.1NRT,280.69,14.17,D
39.35916,-121.65673,307.07,1.01,1,2025-10-30,1739,T,65,6.1NRT,290.94,7.18,D
39.35761,-121.64536,303.89,1.01,1,2025-10-30,1739,T,57,6.1NRT,290.15,5.28,D
39.33715,-123.11217,300.25,1.08,1.04,2025-10-30,1739,T,33,6.1NRT,287.17,4.99,D
39.01384,-122.04507,327.42,1.02,1.01,2025-10-30,1739,T,85,6.1NRT,292.39,25.26,D
38.99771,-122.06026,306,1.02,1.01,2025-10-30,1739,T,63,6.1NRT,291.41,6.31,D
38.99617,-122.04886,303.97,1.02,1.01,2025-10-30,1739,T,58,6.1NRT,291.15,4.96,D
38.6522,-122.44119,315.34,1.03,1.01,2025-10-30,1739,T,76,6.1NRT,291.86,12.86,D
37.95701,-120.2233,303.67,1.02,1.01,2025-10-30,1741,T,57,6.1NRT,292.49,4.65,D
31.11723,-116.01143,316.22,2.16,1.43,2025-10-30,1741,T,64,6.1NRT,304.25,22.55,D
49.70192,-115.222,305.42,1.05,1.02,2025-10-30,1737,T,61,6.1NRT,270.8,11.68,D
49.40767,-115.6016,302.13,1.04,1.02,2025-10-30,1737,T,48,6.1NRT,271.05,9.2,D
49.40147,-115.62428,328.3,1.04,1.02,2025-10-30,1737,T,86,6.1NRT,273.02,33.5,D
49.39929,-115.61057,307.85,1.04,1.02,2025-10-30,1737,T,66,6.1NRT,272.44,13.7,D
49.06694,-115.52064,303.35,1.05,1.02,2025-10-30,1737,T,56,6.1NRT,273.29,11.1,D
49.06463,-115.5063,317.38,1.05,1.02,2025-10-30,1737,T,78,6.1NRT,273.59,21.9,D
48.86416,-114.91782,301.54,1.09,1.04,2025-10-30,1737,T,48,6.1NRT,275.5,9.76,D
49.72789,-121.23479,313.61,1.19,1.08,2025-10-30,1737,T,74,6.1NRT,273.86,21.92,D
49.72604,-121.21771,320.98,1.18,1.08,2025-10-30,1737,T,81,6.1NRT,275.09,30.31,D
49.42185,-119.25921,322.57,1.04,1.02,2025-10-30,1737,T,82,6.1NRT,270.26,27.48,D
48.75587,-115.05779,303.74,1.09,1.04,2025-10-30,1737,T,46,6.1NRT,274.04,10.36,D
48.74673,-115.05215,310.44,1.09,1.04,2025-10-30,1737,T,70,6.1NRT,274.4,16.42,D
48.34745,-114.47081,302.45,1.14,1.07,2025-10-30,1737,T,48,6.1NRT,275.06,10.27,D
48.07846,-115.43346,312.61,1.08,1.04,2025-10-30,1737,T,63,6.1NRT,273.11,16.15,D
48.07616,-115.4197,303.19,1.08,1.04,2025-10-30,1737,T,34,6.1NRT,272.64,9.06,D
48.07658,-115.4789,312.04,1.08,1.04,2025-10-30,1739,T,72,6.1NRT,273.87,17.82,D
48.06971,-115.43784,325.77,1.08,1.04,2025-10-30,1739,T,84,6.1NRT,274.18,30,D
48.06736,-115.42386,322.5,1.08,1.04,2025-10-30,1739,T,82,6.1NRT,274.94,26.13,D
47.90106,-114.99789,348.59,1.12,1.05,2025-10-30,1739,T,95,6.1NRT,276.53,74.35,D
47.89863,-114.98379,321.24,1.12,1.05,2025-10-30,1739,T,81,6.1NRT,274.25,26.77,D
47.89562,-115.00648,321.31,1.12,1.05,2025-10-30,1739,T,81,6.1NRT,275.23,28.37,D
47.89318,-114.99205,335.42,1.12,1.05,2025-10-30,1739,T,89,6.1NRT,275.47,48.52,D
48.52208,-119.8109,331.37,1.05,1.02,2025-10-30,1739,T,0,6.1NRT,265.57,38.58,D
48.52039,-119.79731,330.37,1.05,1.02,2025-10-30,1739,T,0,6.1NRT,267.79,37.05,D
48.17587,-117.48177,304.41,1,1,2025-10-30,1739,T,59,6.1NRT,273.19,10,D
47.63567,-114.97923,303.3,1.13,1.06,2025-10-30,1739,T,49,6.1NRT,275.19,10.93,D
47.63313,-114.96456,308.08,1.13,1.06,2025-10-30,1739,T,66,6.1NRT,275.5,14.59,D
47.8453,-116.94814,311.9,1.02,1.01,2025-10-30,1739,T,68,6.1NRT,275.14,15.09,D
47.27397,-116.4035,305.14,1.05,1.02,2025-10-30,1739,T,61,6.1NRT,274.38,9.41,D
47.26514,-116.40659,303.13,1.05,1.02,2025-10-30,1739,T,55,6.1NRT,274.27,7.69,D
47.18426,-116.2524,337,1.05,1.03,2025-10-30,1739,T,90,6.1NRT,273.84,46.21,D
47.18204,-116.2388,322.41,1.06,1.03,2025-10-30,1739,T,82,6.1NRT,272.9,25.7,D
47.08379,-116.2092,357.2,1.06,1.03,2025-10-30,1739,T,99,6.1NRT,278.23,90.83,D
47.08157,-116.19565,310.62,1.06,1.03,2025-10-30,1739,T,70,6.1NRT,275.91,15.31,D
47.08118,-116.48201,301.23,1.05,1.02,2025-10-30,1739,T,17,6.1NRT,273.01,7.07,D
47.07909,-116.46901,304,1.05,1.02,2025-10-30,1739,T,23,6.1NRT,273.61,8.36,D
47.07241,-116.48549,359.28,1.05,1.02,2025-10-30,1739,T,99,6.1NRT,275.87,92.49,D
47.07029,-116.47225,334.56,1.05,1.02,2025-10-30,1739,T,89,6.1NRT,275.8,39.59,D
47.06152,-116.47562,321.45,1.05,1.02,2025-10-30,1739,T,81,6.1NRT,276.46,24.03,D
46.93767,-116.22933,366.99,1.06,1.03,2025-10-30,1739,T,100,6.1NRT,278.37,119.66,D
46.9355,-116.21601,389.21,1.06,1.03,2025-10-30,1739,T,100,6.1NRT,281.96,216.62,D
46.87774,-116.03645,318.1,1.07,1.03,2025-10-30,1739,T,78,6.1NRT,277.31,22.69,D
46.87548,-116.02283,326.64,1.08,1.04,2025-10-30,1739,T,85,6.1NRT,277.76,32.67,D
46.68889,-115.79803,315.09,1.1,1.04,2025-10-30,1739,T,75,6.1NRT,275.58,20.05,D
46.68674,-115.78529,331.1,1.1,1.04,2025-10-30,1739,T,87,6.1NRT,275.73,39.4,D
46.64821,-115.78316,372.65,1.1,1.05,2025-10-30,1739,T,100,6.1NRT,280.03,148.67,D
46.64594,-115.76972,323.54,1.1,1.05,2025-10-30,1739,T,72,6.1NRT,274.83,28.95,D
46.58547,-115.7968,319.95,1.1,1.05,2025-10-30,1739,T,80,6.1NRT,275.81,24.33,D
46.57644,-115.79988,317.69,1.1,1.05,2025-10-30,1739,T,78,6.1NRT,276.04,21.82,D
46.52528,-115.88171,322.11,1.1,1.04,2025-10-30,1739,T,81,6.1NRT,277.56,26.05,D
46.523,-115.86808,361.48,1.1,1.04,2025-10-30,1739,T,100,6.1NRT,280.82,106.71,D
46.52072,-115.85444,347.41,1.1,1.04,2025-10-30,1739,T,95,6.1NRT,279.17,67.36,D
46.51397,-115.87107,312.2,1.1,1.04,2025-10-30,1739,T,53,6.1NRT,276.91,15.33,D
46.5117,-115.85757,352.98,1.1,1.04,2025-10-30,1739,T,97,6.1NRT,280.12,81.89,D
46.5094,-115.8438,337.35,1.1,1.05,2025-10-30,1739,T,90,6.1NRT,277.64,48.47,D
46.39647,-115.72926,322.45,1.11,1.05,2025-10-30,1739,T,82,6.1NRT,275.88,29.29,D
47.31751,-124.1436,326.11,1.47,1.2,2025-10-30,1739,T,69,6.1NRT,270.98,50.33,D
47.0665,-123.53492,324.73,1.36,1.16,2025-10-30,1739,T,78,6.1NRT,275.44,40.27,D
